,name_first,country,level,gender,F,M,?
33440,Jing,US,1.0,F,0.92206907,0.0,0.0
25976,Pritish,US,3.0,M,0.0,1.0,0.0
14028,Chaobo,CN,,not found,not found,not found,not found
50706,Ludovine,FR,2.0,F,1.0,0.0,0.0
25977,Hairun,CH,3.0,F,1.0,0.0,0.0
39175,Niels,DE,1.0,M,0.0,1.0,0.0
35575,Suvam,IN,1.0,?,0.0,0.0,1.0
34964,Teresa C.,US,1.0,F,0.99717474,0.0,0.0
14029,Gyeonghwan,KR,,not found,not found,not found,not found
30658,Malte,DE,1.0,M,0.0,1.0,0.0
25978,Zhi,US,3.0,M,0.0,1.0,0.0
37761,Yasuhiro,JP,1.0,M,0.0,1.0,0.0
14030,Atapol,TH,,not found,not found,not found,not found
46424,Anthony James,US,2.0,M,0.0,1.0,0.0
14031,Sehyuk,KR,,not found,not found,not found,not found
14032,Suckchel,KR,,not found,not found,not found,not found
43341,Danish S.,US,1.0,M,0.0,1.0,0.0
47185,Chen,US,2.0,M,0.0,1.0,0.0
33558,Julia,US,1.0,F,0.99608564,0.0,0.0
40377,Souta,JP,1.0,M,0.0,1.0,0.0
43469,Artem,US,1.0,M,0.0,1.0,0.0
37056,Young Joo,KR,1.0,?,0.0,0.0,0.66666669
34144,Ja Eun,KR,1.0,F,1.0,0.0,0.0
44903,D. Amnon,US,1.0,M,0.0,1.0,0.0
14033,Guangxing,CN,,not found,not found,not found,not found
49051,J. D.,US,2.0,M,0.0,1.0,0.0
14034,Jawoon,KR,,not found,not found,not found,not found
33139,Joaquin,ES,1.0,M,0.0,1.0,0.0
14035,Baowei,CN,,not found,not found,not found,not found
14036,Jun,CN,,not found,not found,not found,not found
42207,Christopher Stuart,GB,1.0,M,0.0,1.0,0.0
25979,Wei,DE,3.0,M,0.0,1.0,0.0
34920,Taylor,US,1.0,F,0.73821247,0.0,0.0
25980,Pan,CN,3.0,M,0.0,1.0,0.0
25981,Zhixiang,CN,3.0,M,0.0,1.0,0.0
33015,Haruhiko,JP,1.0,M,0.0,1.0,0.0
14037,Naiyan,CN,,not found,not found,not found,not found
14038,Hanbyul,KR,,not found,not found,not found,not found
29426,Kensei,JP,1.0,M,0.0,1.0,0.0
25982,Chong,CN,3.0,M,0.0,1.0,0.0
14039,Der-Joung,TW,,not found,not found,not found,not found
31795,Hiroyuki,JP,1.0,M,0.0,1.0,0.0
14040,Saravana,US,,not found,not found,not found,not found
25983,Xinyuan,CN,3.0,F,1.0,0.0,0.0
25984,Wenhao,CN,3.0,M,0.0,1.0,0.0
50672,Long,US,2.0,M,0.0,1.0,0.0
37521,Viviane,BR,1.0,F,1.0,0.0,0.0
14041,Haibao,CN,,not found,not found,not found,not found
14042,Haoguo,US,,not found,not found,not found,not found
25985,Zhi,US,3.0,M,0.0,1.0,0.0
43438,Borja,US,1.0,M,0.0,1.0,0.0
14043,Xueguang,CN,,not found,not found,not found,not found
36621,Ye,US,1.0,F,0.61342591,0.0,0.0
14044,Xinxing,CN,,not found,not found,not found,not found
40338,Simon,FR,1.0,M,0.0,1.0,0.0
31926,Igor,US,1.0,M,0.0,1.0,0.0
41267,Seong-yong,KR,1.0,M,0.0,1.0,0.0
47538,Daniel,CA,2.0,M,0.0,1.0,0.0
30480,Mitsuo,JP,1.0,M,0.0,1.0,0.0
14045,Seongyeol,CN,,not found,not found,not found,not found
25986,Shuang,CN,3.0,F,1.0,0.0,0.0
14046,Guocai,CN,,not found,not found,not found,not found
14047,Bin,US,,not found,not found,not found,not found
49516,Jing,FR,2.0,F,1.0,0.0,0.0
48009,Edmund William,US,2.0,M,0.0,1.0,0.0
14048,Jing,CN,,not found,not found,not found,not found
51404,Murphy James,US,2.0,M,0.0,1.0,0.0
25987,Ho Si,NL,3.0,M,0.0,1.0,0.0
43809,Celestian,IN,1.0,M,0.0,1.0,0.0
25988,Minli,CN,3.0,F,1.0,0.0,0.0
14049,Pangke,CN,,not found,not found,not found,not found
25989,Hanjun,KR,3.0,M,0.0,1.0,0.0
37352,Woo Suk,KR,1.0,?,0.0,0.0,1.0
14050,Bin,US,,not found,not found,not found,not found
14051,Xuejin,CN,,not found,not found,not found,not found
14052,Yang,CN,,not found,not found,not found,not found
54115,Xiaokai,US,2.0,M,0.0,1.0,0.0
40014,Shoichi,JP,1.0,M,0.0,1.0,0.0
29830,Michelle X.,US,1.0,F,0.99595797,0.0,0.0
14053,Xidong,CN,,not found,not found,not found,not found
14054,Chuanfeng,CN,,not found,not found,not found,not found
53328,Suchada,US,2.0,F,1.0,0.0,0.0
25990,Isko,FI,3.0,F,1.0,0.0,0.0
34718,Timo Kars,NL,1.0,M,0.0,1.0,0.0
14055,Youngtae,KR,,not found,not found,not found,not found
14056,Wenju,CN,,not found,not found,not found,not found
39826,Shunpei,JP,1.0,M,0.0,1.0,0.0
25991,Ning,CN,3.0,F,1.0,0.0,0.0
14057,Jyun-Hao,TW,,not found,not found,not found,not found
43447,Fabio,DE,1.0,M,0.0,1.0,0.0
30344,Naoyuki,JP,1.0,M,0.0,1.0,0.0
14058,Jian-Hong,TW,,not found,not found,not found,not found
41766,Claudia,US,1.0,F,0.99399662,0.0,0.0
51983,Peter,US,2.0,M,0.0,1.0,0.0
25992,Zhongping,CN,3.0,M,0.0,1.0,0.0
30302,Naoya,JP,1.0,M,0.0,1.0,0.0
42128,Christian,DE,1.0,M,0.0,1.0,0.0
14059,Baote,CN,,not found,not found,not found,not found
14060,Okyoung,KR,,not found,not found,not found,not found
48812,Hector,US,2.0,M,0.0,1.0,0.0
33333,Jin Uk,KR,1.0,F,1.0,0.0,0.0
14061,Woongrae,KR,,not found,not found,not found,not found
25993,Jianhua,CN,3.0,M,0.0,1.0,0.0
34211,Jae Hyun,KR,1.0,?,0.0,0.0,1.0
37845,Xiao-Mei,CN,1.0,?,0.0,0.0,1.0
29140,Kathy A.,US,1.0,F,0.99778461,0.0,0.0
44199,Dmitry,IL,1.0,M,0.0,1.0,0.0
35501,Toshiki,JP,1.0,M,0.0,1.0,0.0
38792,Richard,GB,1.0,M,0.0,1.0,0.0
54558,Zakaria,FR,2.0,M,0.0,1.0,0.0
14062,Jeng-Horng,TW,,not found,not found,not found,not found
25994,Juan,CN,3.0,M,0.0,1.0,0.0
14063,Yongkun,CN,,not found,not found,not found,not found
43262,David,ES,1.0,M,0.0,1.0,0.0
46619,Ben John,US,2.0,M,0.0,1.0,0.0
25995,Faquan,CN,3.0,M,0.0,1.0,0.0
14064,Jing,CN,,not found,not found,not found,not found
25996,Muditha,US,3.0,F,1.0,0.0,0.0
51229,Michael K.,US,2.0,M,0.0,1.0,0.0
39451,Panyala Linga,IN,1.0,?,0.0,0.0,1.0
14065,Xiaoming,CN,,not found,not found,not found,not found
14066,Youbin,CN,,not found,not found,not found,not found
25997,Weidong,CN,3.0,M,0.0,1.0,0.0
14067,He-Tian,CN,,not found,not found,not found,not found
14068,Biing-Seng,TW,,not found,not found,not found,not found
14069,Qingsong,CN,,not found,not found,not found,not found
25998,Hanjun,KR,3.0,M,0.0,1.0,0.0
14070,Fashun,CN,,not found,not found,not found,not found
25999,Gaurab,US,3.0,M,0.0,1.0,0.0
14071,Kyoung-jin,KR,,not found,not found,not found,not found
31483,Hong,US,1.0,F,0.69567972,0.0,0.0
14072,Zexin,CN,,not found,not found,not found,not found
47646,Darius,US,2.0,M,0.0,1.0,0.0
48558,Gintare,IT,2.0,F,1.0,0.0,0.0
36185,Takahiro,JP,1.0,M,0.0,1.0,0.0
26000,Mingyang,CN,3.0,M,0.0,1.0,0.0
31646,Hiroki,JP,1.0,M,0.0,1.0,0.0
42315,Anna Gennadievna,RU,1.0,F,1.0,0.0,0.0
14073,Zhenghua,CN,,not found,not found,not found,not found
42001,Audrey,FR,1.0,F,1.0,0.0,0.0
14074,Xike,US,,not found,not found,not found,not found
48187,Ernest R.,US,2.0,M,0.0,1.0,0.0
28954,Laxmikant,IN,1.0,M,0.0,1.0,0.0
39102,Neetu,IN,1.0,F,1.0,0.0,0.0
26001,Taras,CZ,3.0,M,0.0,1.0,0.0
37540,Vinit,US,1.0,M,0.0,1.0,0.0
45942,Adam,GB,2.0,M,0.0,1.0,0.0
36735,Yohei,JP,1.0,M,0.0,1.0,0.0
26002,Jian,US,3.0,M,0.0,1.0,0.0
26003,Xiao,CN,3.0,F,1.0,0.0,0.0
40855,Sandra H.,US,1.0,F,0.99691892,0.0,0.0
14075,Fun-Chen,US,,not found,not found,not found,not found
26004,Shrinivas,US,3.0,M,0.0,1.0,0.0
26005,Tian,CN,3.0,M,0.0,1.0,0.0
14076,Bojie,CN,,not found,not found,not found,not found
45557,Visvesvaraya Appala,IN,1.0,?,0.0,0.0,1.0
43945,Do Hyung,KR,1.0,?,0.0,0.0,1.0
39622,Pasquale,IT,1.0,M,0.0,1.0,0.0
26006,Shan,US,3.0,M,0.0,1.0,0.0
26007,Hao,CN,3.0,M,0.0,1.0,0.0
14077,Chuhyun,KR,,not found,not found,not found,not found
47775,David V.,US,2.0,M,0.0,1.0,0.0
33332,Jin Su,KR,1.0,F,1.0,0.0,0.0
14078,Jun,SE,,not found,not found,not found,not found
26008,Min,US,3.0,M,0.0,1.0,0.0
48972,Ihsen,CA,2.0,F,1.0,0.0,0.0
26009,Wenqiang,CN,3.0,M,0.0,1.0,0.0
14079,Kazuumi,JP,,not found,not found,not found,not found
14080,Harpreet,DE,,not found,not found,not found,not found
14081,Yizhuang,CN,,not found,not found,not found,not found
31181,Masashi,JP,1.0,M,0.0,1.0,0.0
48381,Mercouri G.,US,2.0,F,1.0,0.0,0.0
26010,Yuxin,CN,3.0,F,1.0,0.0,0.0
35431,Trupti,US,1.0,F,1.0,0.0,0.0
28499,Kota,JP,1.0,M,0.0,1.0,0.0
49206,Jasinder P.,US,2.0,M,0.0,1.0,0.0
50111,Kai,CN,2.0,M,0.0,1.0,0.0
40645,Satoru,JP,1.0,M,0.0,1.0,0.0
46133,Alexander,US,2.0,M,0.0,1.0,0.0
14082,Lin,CN,,not found,not found,not found,not found
48617,Greg,US,2.0,M,0.0,1.0,0.0
50139,Kaiming,US,2.0,M,0.0,1.0,0.0
30026,Medb,IE,1.0,F,1.0,0.0,0.0
42658,Arnaud,US,1.0,M,0.0,1.0,0.0
14083,Yubin,SE,,not found,not found,not found,not found
26011,Sansaptak,US,3.0,M,0.0,1.0,0.0
26012,Jiamin,CN,3.0,F,1.0,0.0,0.0
26013,Sooyeon,KR,3.0,F,1.0,0.0,0.0
26014,Tirthankar,US,3.0,M,0.0,1.0,0.0
51800,Pankaj Kumar,IN,2.0,M,0.0,1.0,0.0
14084,Geum-jong,KR,,not found,not found,not found,not found
14085,Kye-Hyeon,KR,,not found,not found,not found,not found
35218,Ulf,AT,1.0,M,0.0,1.0,0.0
35023,Thibault,FR,1.0,M,0.0,1.0,0.0
51432,Nabil Salim,DE,2.0,M,0.0,1.0,0.0
31276,Maria del Rosario Socorro,MX,1.0,F,1.0,0.0,0.0
14086,Shixun,US,,not found,not found,not found,not found
37235,Wael,US,1.0,M,0.0,1.0,0.0
43845,Dwarkesh,IN,1.0,M,0.0,1.0,0.0
14087,Shir,IL,,not found,not found,not found,not found
32626,Germain,FR,1.0,M,0.0,1.0,0.0
14088,Tzeela,IL,,not found,not found,not found,not found
14089,Jae-Wha,KR,,not found,not found,not found,not found
26015,Wenwei,TW,3.0,M,0.0,1.0,0.0
31581,Hwa Yong,KR,1.0,?,0.0,0.0,1.0
14090,Daolian,CN,,not found,not found,not found,not found
26016,Xiaozhou,CN,3.0,F,1.0,0.0,0.0
32177,Hyung Kyu,KR,1.0,?,0.0,0.0,1.0
14091,Ming-Che,TW,,not found,not found,not found,not found
29028,Karolina,US,1.0,F,1.0,0.0,0.0
14092,Changho,KR,,not found,not found,not found,not found
26017,Xiaohui,US,3.0,F,1.0,0.0,0.0
14093,Myoung-Taek,US,,not found,not found,not found,not found
14094,Quanming,CN,,not found,not found,not found,not found
14095,Dongjin,KR,,not found,not found,not found,not found
14096,Mikxay,US,,not found,not found,not found,not found
14097,Hsing-Chuang,TW,,not found,not found,not found,not found
54657,Zhu,US,2.0,M,0.0,1.0,0.0
48439,Gary E.,US,2.0,M,0.0,1.0,0.0
26018,Deben,CN,3.0,M,0.0,1.0,0.0
26019,Yushu,CN,3.0,M,0.0,1.0,0.0
53823,Vladimir A.,US,2.0,M,0.0,1.0,0.0
14098,Xiaojun,CN,,not found,not found,not found,not found
32493,Gerard,NL,1.0,M,0.0,1.0,0.0
40920,Seung-Jae,KR,1.0,M,0.0,1.0,0.0
14099,Songping,CN,,not found,not found,not found,not found
33619,Jung Min,KR,1.0,?,0.0,0.0,1.0
51230,Michael D,US,2.0,M,0.0,1.0,0.0
14100,Katabathini,SA,,not found,not found,not found,not found
26020,Dazhi,CN,3.0,F,1.0,0.0,0.0
14101,Din-Hwa,TW,,not found,not found,not found,not found
35692,Sylvain,FR,1.0,M,0.0,1.0,0.0
38833,Noelia,ES,1.0,F,1.0,0.0,0.0
14102,Huiyang,CN,,not found,not found,not found,not found
26021,Bichel Mogens,PL,3.0,M,0.0,1.0,0.0
14103,Jeongyong,KR,,not found,not found,not found,not found
14104,Zhe,US,,not found,not found,not found,not found
26022,Dharmalingam,US,3.0,M,0.0,1.0,0.0
41700,Alessandro,US,1.0,M,0.0,1.0,0.0
14105,Wei-Chih,TW,,not found,not found,not found,not found
14106,Lin,CN,,not found,not found,not found,not found
14107,Wenguo,CN,,not found,not found,not found,not found
31616,Hussam Aly Sayed,SA,1.0,M,0.0,1.0,0.0
40860,Satoshi,JP,1.0,M,0.0,1.0,0.0
14108,Jinwan,KR,,not found,not found,not found,not found
38390,Preetam,US,1.0,M,0.0,1.0,0.0
14109,Arifumi,JP,,not found,not found,not found,not found
26023,Wenqiang,CN,3.0,M,0.0,1.0,0.0
30691,Malav,US,1.0,M,0.0,1.0,0.0
26024,Qian,CN,3.0,M,0.0,1.0,0.0
26025,Pengcheng,NZ,3.0,M,0.0,1.0,0.0
37732,Yasuhisa,JP,1.0,M,0.0,1.0,0.0
26026,Yan,CN,3.0,M,0.0,1.0,0.0
14110,Deqiang,CN,,not found,not found,not found,not found
49982,Jun,US,2.0,M,0.0,1.0,0.0
34763,Thomas,FR,1.0,M,0.0,1.0,0.0
26027,Bo,CN,3.0,M,0.0,1.0,0.0
38756,Risto,FI,1.0,M,0.0,1.0,0.0
40781,Sang Yun,KR,1.0,?,0.0,0.0,1.0
14111,Min-Chang,TW,,not found,not found,not found,not found
14112,Kleberson,BR,,not found,not found,not found,not found
14113,Qiaoyang,US,,not found,not found,not found,not found
26028,Niranjan,IN,3.0,M,0.0,1.0,0.0
26029,Kaiyu,CN,3.0,M,0.0,1.0,0.0
14114,Jungseop,KR,,not found,not found,not found,not found
33810,João Carlos,PT,1.0,M,0.0,1.0,0.0
14115,Hyuck,KR,,not found,not found,not found,not found
31889,Igor Ribiero,US,1.0,M,0.0,1.0,0.0
47245,Chris,US,2.0,M,0.0,1.0,0.0
26030,Sumathi,US,3.0,F,1.0,0.0,0.0
26031,Xinwei,US,3.0,F,1.0,0.0,0.0
14116,Hyoseok,KR,,not found,not found,not found,not found
14117,Nobushige,JP,,not found,not found,not found,not found
14118,Zhongfeng,CN,,not found,not found,not found,not found
14119,Xiaoji,CN,,not found,not found,not found,not found
26032,Ehesan Ul,US,3.0,M,0.0,1.0,0.0
35197,Umasankar,IN,1.0,M,0.0,1.0,0.0
44119,Carsten,CH,1.0,M,0.0,1.0,0.0
14120,Po-Yao,TW,,not found,not found,not found,not found
26033,Jiang,CN,3.0,M,0.0,1.0,0.0
53047,Sherzod,US,2.0,M,0.0,1.0,0.0
36321,Takanori,JP,1.0,M,0.0,1.0,0.0
26034,Dayn,MZ,3.0,M,0.0,1.0,0.0
26035,Xiaopeng,US,3.0,M,0.0,1.0,0.0
52202,Raimundo,CU,2.0,M,0.0,1.0,0.0
26036,Peng,CN,3.0,M,0.0,1.0,0.0
14121,Lanhua,CN,,not found,not found,not found,not found
32776,Hideki,JP,1.0,M,0.0,1.0,0.0
47353,Chrysanthos,DE,2.0,M,0.0,1.0,0.0
42837,Adrien,FR,1.0,M,0.0,1.0,0.0
49480,Jie,US,2.0,M,0.0,1.0,0.0
50894,Mario Hernán,CL,2.0,M,0.0,1.0,0.0
46390,Ankita,IN,2.0,F,1.0,0.0,0.0
49169,James Robert,US,2.0,M,0.0,1.0,0.0
14122,Elmoustapha,US,,not found,not found,not found,not found
14123,Zhengzheng,CN,,not found,not found,not found,not found
26037,Yongbin,US,3.0,M,0.0,1.0,0.0
14124,Shunrong,AU,,not found,not found,not found,not found
40676,Sakura,JP,1.0,F,1.0,0.0,0.0
33171,Jonathan,GB,1.0,M,0.0,1.0,0.0
53512,Tianyang,US,2.0,F,1.0,0.0,0.0
14125,Qiandeng,CN,,not found,not found,not found,not found
42354,Dhan Sidhartha,US,1.0,M,0.0,1.0,0.0
14126,Byungsun,KR,,not found,not found,not found,not found
39879,Shinichi,JP,1.0,M,0.0,1.0,0.0
31748,Ho-seong,KR,1.0,M,0.0,1.0,0.0
14127,Hung-Yu,TW,,not found,not found,not found,not found
26038,Yuki,JP,3.0,F,1.0,0.0,0.0
47255,Christian Lee,GB,2.0,M,0.0,1.0,0.0
14128,Chen,CN,,not found,not found,not found,not found
14129,Wookjin,KR,,not found,not found,not found,not found
46730,Boru,US,2.0,M,0.0,1.0,0.0
26039,Tao,CN,3.0,M,0.0,1.0,0.0
52838,Sanjaya,US,2.0,M,0.0,1.0,0.0
45024,Dongdong Dee,US,1.0,F,0.68714851,0.0,0.0
52524,Rodrigo,US,2.0,M,0.0,1.0,0.0
14130,Shoma,JP,,not found,not found,not found,not found
34483,Jiaying,CN,1.0,F,1.0,0.0,0.0
14131,Yongze,CN,,not found,not found,not found,not found
36633,Yi-Qun,CN,1.0,?,0.0,0.0,1.0
52825,Sanford G.,US,2.0,M,0.0,1.0,0.0
51042,Matthew J.,US,2.0,M,0.0,1.0,0.0
26040,Minhua,CN,3.0,F,1.0,0.0,0.0
14132,Le,US,,not found,not found,not found,not found
40054,Srinivas,US,1.0,M,0.0,1.0,0.0
34956,Tejinder,US,1.0,M,0.0,1.0,0.0
14133,Qingpu,CN,,not found,not found,not found,not found
29923,Mindi,US,1.0,F,1.0,0.0,0.0
26041,Qiming,US,3.0,M,0.0,1.0,0.0
43827,Chinnappa,IN,1.0,?,0.0,0.0,1.0
44231,Abdullah A.,SA,1.0,M,0.0,1.0,0.0
54552,Zachary,US,2.0,M,0.0,1.0,0.0
26042,Zhi,CN,3.0,M,0.0,1.0,0.0
28504,Konda Reddy,IN,1.0,?,0.0,0.0,1.0
14134,Yongheng,CN,,not found,not found,not found,not found
54322,Yi,CN,2.0,M,0.0,1.0,0.0
33629,Jung Woo,KR,1.0,?,0.0,0.0,1.0
35621,Suresh,US,1.0,M,0.0,1.0,0.0
39613,Patrick,BE,1.0,M,0.0,1.0,0.0
50954,Mark,US,2.0,M,0.0,1.0,0.0
52839,Sanjaya,US,2.0,M,0.0,1.0,0.0
26043,Shi,CN,3.0,F,1.0,0.0,0.0
51231,Michael,US,2.0,M,0.0,1.0,0.0
46723,Bobby Kent,US,2.0,M,0.0,1.0,0.0
48559,Gintare,IT,2.0,F,1.0,0.0,0.0
33557,Julia Helen,US,1.0,F,0.99608564,0.0,0.0
36319,Takanobu,JP,1.0,M,0.0,1.0,0.0
14135,Sungwoo,KR,,not found,not found,not found,not found
14136,Yoon-woo,KR,,not found,not found,not found,not found
37538,Vinit,US,1.0,M,0.0,1.0,0.0
14137,Fan,CN,,not found,not found,not found,not found
29283,Kaouther,CH,1.0,F,1.0,0.0,0.0
14138,Kuei-Hung,TW,,not found,not found,not found,not found
35033,Tharani,IN,1.0,?,0.0,0.0,1.0
53525,Tim,US,2.0,M,0.0,1.0,0.0
14139,Xiaoxun,CN,,not found,not found,not found,not found
33618,Jung Hwan,KR,1.0,?,0.0,0.0,1.0
14140,Kwan-Hui,KR,,not found,not found,not found,not found
14141,Jianping,CN,,not found,not found,not found,not found
14142,Yuchul,US,,not found,not found,not found,not found
37281,Xavier,CH,1.0,M,0.0,1.0,0.0
36634,Yi Yong,KR,1.0,?,0.0,0.0,1.0
14143,Fumiiki,JP,,not found,not found,not found,not found
14144,Jean-Nicola,CA,,not found,not found,not found,not found
14145,Hwangki,KR,,not found,not found,not found,not found
26044,Peng,CN,3.0,M,0.0,1.0,0.0
45309,Euzeli Cipriano,US,1.0,M,0.0,1.0,0.0
29004,Kasey L.,US,1.0,F,0.73810822,0.0,0.0
41522,Anneli Edström,SE,1.0,F,1.0,0.0,0.0
26045,Junta,JP,3.0,F,1.0,0.0,0.0
14146,Ruina,CN,,not found,not found,not found,not found
34454,Jianjun,CN,1.0,M,0.0,1.0,0.0
51258,Michal,US,2.0,M,0.0,1.0,0.0
14147,Haibao,CN,,not found,not found,not found,not found
49356,Jeffrey,US,2.0,M,0.0,1.0,0.0
36447,Yong Gil,KR,1.0,?,0.0,0.0,0.66666669
14148,Herriot,US,,not found,not found,not found,not found
42932,Aravindan J.,IN,1.0,M,0.0,1.0,0.0
37751,Yann,FR,1.0,M,0.0,1.0,0.0
51961,Petar,DE,2.0,M,0.0,1.0,0.0
14149,Haeryong,KR,,not found,not found,not found,not found
54009,William,US,2.0,M,0.0,1.0,0.0
26046,Vamshi Krishna,DE,3.0,M,0.0,1.0,0.0
14150,Huadong,US,,not found,not found,not found,not found
28327,Kwang Il,KR,1.0,?,0.0,0.0,1.0
33868,José Dijair,BR,1.0,M,0.0,1.0,0.0
43734,Frank Johannes Jacobus,NL,1.0,M,0.0,1.0,0.0
26047,Gopichandra,US,3.0,M,0.0,1.0,0.0
14151,Kuan-Tung,TW,,not found,not found,not found,not found
26048,Yushu,CN,3.0,M,0.0,1.0,0.0
30781,Manuel,ES,1.0,M,0.0,1.0,0.0
14152,Akiteru,US,,not found,not found,not found,not found
29478,Kenta,JP,1.0,M,0.0,1.0,0.0
35451,Tsunenori,JP,1.0,M,0.0,1.0,0.0
26049,Jim,CN,3.0,M,0.0,1.0,0.0
45831,Emmanuel Didier Remi,NL,1.0,M,0.0,1.0,0.0
41088,Se Wan,KR,1.0,?,0.0,0.0,1.0
33450,Jing,US,1.0,F,0.92206907,0.0,0.0
51540,Neilesh,US,2.0,M,0.0,1.0,0.0
14153,Kirikos,US,,not found,not found,not found,not found
40304,Silvia,US,1.0,F,0.99731934,0.0,0.0
44820,Chenyang,US,1.0,M,0.0,1.0,0.0
14154,Jaehyuk,KR,,not found,not found,not found,not found
14155,Shengjun,CN,,not found,not found,not found,not found
41781,Alan,NZ,1.0,M,0.0,1.0,0.0
37866,XiaoBo,CN,1.0,M,0.0,1.0,0.0
14156,Zhengang,CN,,not found,not found,not found,not found
51378,Mohammed,US,2.0,M,0.0,1.0,0.0
34047,Jasen Paul,US,1.0,M,0.0,1.0,0.0
26050,Bum Jick,US,3.0,M,0.0,1.0,0.0
14157,Changhwan,KR,,not found,not found,not found,not found
14158,Dezhi,CN,,not found,not found,not found,not found
48907,Hongyuan,US,2.0,M,0.0,1.0,0.0
42480,Eric,DE,1.0,M,0.0,1.0,0.0
51536,Neil S.,US,2.0,M,0.0,1.0,0.0
43575,Ahmad Fadzil,SA,1.0,M,0.0,1.0,0.0
30166,Mehmet Ali,TR,1.0,M,0.0,1.0,0.0
32282,Gunther,BE,1.0,M,0.0,1.0,0.0
14159,Akiteru,JP,,not found,not found,not found,not found
14160,Hyeoncheol,KR,,not found,not found,not found,not found
14161,Juntao,US,,not found,not found,not found,not found
37530,Vinod,US,1.0,M,0.0,1.0,0.0
47838,Dennis Seung-Man,US,2.0,M,0.0,1.0,0.0
26051,Jinu,KR,3.0,M,0.0,1.0,0.0
45550,Joon Soo,KR,1.0,?,0.0,0.0,1.0
14162,Tangxiang,CN,,not found,not found,not found,not found
26052,Sangar,US,3.0,M,0.0,1.0,0.0
26053,Belkacem,GB,3.0,M,0.0,1.0,0.0
14163,Seunghoe,KR,,not found,not found,not found,not found
51537,Neil Scott,US,2.0,M,0.0,1.0,0.0
40970,Sheng,US,1.0,F,0.96858639,0.0,0.0
52802,Samuel,US,2.0,M,0.0,1.0,0.0
54189,Xu,US,2.0,M,0.0,1.0,0.0
41992,Ann,US,1.0,F,0.99708509,0.0,0.0
14164,Di-Jia,US,,not found,not found,not found,not found
14165,Po-Lin,TW,,not found,not found,not found,not found
26054,Lu,CN,3.0,F,1.0,0.0,0.0
39679,Shubhodeep,IN,1.0,M,0.0,1.0,0.0
14166,Feng,US,,not found,not found,not found,not found
42178,Eike,DE,1.0,?,0.0,0.0,1.0
51896,Paul,US,2.0,M,0.0,1.0,0.0
31863,Il,KR,1.0,M,0.0,1.0,0.0
26055,Hao,CN,3.0,M,0.0,1.0,0.0
26056,Ravindranath,US,3.0,M,0.0,1.0,0.0
43129,Falguni,US,1.0,F,1.0,0.0,0.0
37001,Young-Ha,KR,1.0,M,0.0,1.0,0.0
30947,Mahdi,IR,1.0,M,0.0,1.0,0.0
26057,Wei,CN,3.0,M,0.0,1.0,0.0
26058,Zhijie,CN,3.0,M,0.0,1.0,0.0
46145,Alexandre,US,2.0,M,0.0,1.0,0.0
26059,Lijun,CN,3.0,F,1.0,0.0,0.0
35741,Suguru,JP,1.0,M,0.0,1.0,0.0
28932,Lauren Elizabeth,US,1.0,F,0.98746651,0.0,0.0
40530,Sara,US,1.0,F,0.99703491,0.0,0.0
30878,Lluis,ES,1.0,M,0.0,1.0,0.0
26060,Hyewon,KR,3.0,F,1.0,0.0,0.0
26061,Jian,CN,3.0,M,0.0,1.0,0.0
26062,Zhenyu,US,3.0,M,0.0,1.0,0.0
29329,Kairat Amangeldiyevich,KZ,1.0,M,0.0,1.0,0.0
14167,Yongwei,CN,,not found,not found,not found,not found
26063,{hacek over (Z)}eljko,HR,3.0,M,0.0,1.0,0.0
14168,Moriyuki,JP,,not found,not found,not found,not found
14169,Baohua,CN,,not found,not found,not found,not found
31569,Hyeong Kyu,KR,1.0,?,0.0,0.0,1.0
44352,Charudatta,IN,1.0,M,0.0,1.0,0.0
26064,Xiangdong,US,3.0,M,0.0,1.0,0.0
32871,Hanayo,JP,1.0,F,1.0,0.0,0.0
40187,Stephanie,US,1.0,F,0.99640673,0.0,0.0
26065,Neil,CN,3.0,M,0.0,1.0,0.0
26066,Weikai,CN,3.0,M,0.0,1.0,0.0
51060,Max,GB,2.0,M,0.0,1.0,0.0
14170,Valeri,MX,,not found,not found,not found,not found
34069,Javier,ES,1.0,M,0.0,1.0,0.0
14171,Hung-Liang,US,,not found,not found,not found,not found
14172,Ling,CN,,not found,not found,not found,not found
14173,Hsin-Chih,TW,,not found,not found,not found,not found
14174,Jongyeul,KR,,not found,not found,not found,not found
14175,Karunakar,US,,not found,not found,not found,not found
45631,Seul Gi,KR,1.0,?,0.0,0.0,1.0
14176,Yongchul,KR,,not found,not found,not found,not found
37351,Woo Hyung,KR,1.0,?,0.0,0.0,1.0
26067,Shuai,CN,3.0,M,0.0,1.0,0.0
14177,Fang,CN,,not found,not found,not found,not found
31615,Hussein,CH,1.0,M,0.0,1.0,0.0
14178,Daesik,KR,,not found,not found,not found,not found
49170,James Robert,US,2.0,M,0.0,1.0,0.0
52937,Sebastian,US,2.0,M,0.0,1.0,0.0
14179,Bingyin,CN,,not found,not found,not found,not found
26068,Zhenhua,CN,3.0,M,0.0,1.0,0.0
26069,Yuliang,CN,3.0,M,0.0,1.0,0.0
40450,Shigehiro,JP,1.0,M,0.0,1.0,0.0
14180,Yongseok,KR,,not found,not found,not found,not found
14181,Feng,CN,,not found,not found,not found,not found
28827,Kyu Hoon,KR,1.0,?,0.0,0.0,1.0
